"";"Station";"sum";"Latitude";"Longitude"
"2078";1281;1180;44,01323;-73,4204
"2079";1281;142;44,01323;-73,4204
"2080";1281;681;44,01323;-73,4204
"2081";1281;166;44,01323;-73,4204
"2082";1281;1087;44,01323;-73,4204
"2083";1281;982;44,01323;-73,4204
"2084";1281;1428;44,01323;-73,4204
"2085";1281;1019;44,01323;-73,4204
"2086";1281;1216;44,01323;-73,4204
"2087";1281;656;44,01323;-73,4204
"2088";1281;1179;44,01323;-73,4204
"2089";1800;4729;43,43572;-73,4606
"2090";1800;4906;43,43572;-73,4606
"2091";1800;4675;43,43572;-73,4606
"2092";1800;4590;43,43572;-73,4606
"2093";1800;5612;43,43572;-73,4606
"2094";1800;5084;43,43572;-73,4606
"2095";1800;4341;43,43572;-73,4606
"2096";1800;4395;43,43572;-73,4606
"2097";1800;4483;43,43572;-73,4606
"2098";1800;4432;43,43572;-73,4606
"2099";1800;4623;43,43572;-73,4606
"2100";1800;4641;43,43572;-73,4606
"2101";1800;4882;43,43572;-73,4606
"2102";1800;4570;43,43572;-73,4606
"2103";1800;5714;43,43572;-73,4606
"2104";1800;4876;43,43572;-73,4606
"2105";1800;4303;43,43572;-73,4606
"2106";1800;4522;43,43572;-73,4606
"2107";1800;4309;43,43572;-73,4606
"2108";1800;4325;43,43572;-73,4606
"2109";1800;3848;43,43572;-73,4606
"2110";1800;3816;43,43572;-73,4606
"2111";1800;4870;43,43572;-73,4606
"2112";1800;4519;43,43572;-73,4606
"2113";1800;6908;43,43572;-73,4606
"2114";1800;5058;43,43572;-73,4606
"2115";1800;4145;43,43572;-73,4606
"2116";1800;5977;43,43572;-73,4606
"2117";1800;4263;43,43572;-73,4606
"2118";1800;4337;43,43572;-73,4606
"2119";1800;4190;43,43572;-73,4606
"2120";1800;4136;43,43572;-73,4606
"2121";1800;4698;43,43572;-73,4606
"2122";1800;4264;43,43572;-73,4606
"2123";1800;5657;43,43572;-73,4606
"2124";1800;4753;43,43572;-73,4606
"2125";1800;3674;43,43572;-73,4606
"2126";1800;3776;43,43572;-73,4606
"2127";1800;4237;43,43572;-73,4606
"2128";1800;4302;43,43572;-73,4606
"2129";1800;4372;43,43572;-73,4606
"2130";1800;4419;43,43572;-73,4606
"2131";1800;4749;43,43572;-73,4606
"2132";1800;4397;43,43572;-73,4606
"2133";1800;4413;43,43572;-73,4606
"2134";1800;4777;43,43572;-73,4606
"2135";1800;4412;43,43572;-73,4606
"2136";1800;4331;43,43572;-73,4606
"2137";1800;4493;43,43572;-73,4606
"2138";1800;4371;43,43572;-73,4606
"2139";1800;5794;43,43572;-73,4606
"2140";1800;5077;43,43572;-73,4606
"2141";1800;3967;43,43572;-73,4606
"2142";1800;2846;43,43572;-73,4606
"2143";1800;4080;43,43572;-73,4606
"2144";1800;4399;43,43572;-73,4606
"2145";1800;4533;43,43572;-73,4606
"2146";1800;4602;43,43572;-73,4606
"2147";1800;4692;43,43572;-73,4606
"2148";1800;4594;43,43572;-73,4606
"2149";1800;5501;43,43572;-73,4606
"2150";1800;4893;43,43572;-73,4606
"2151";1800;7564;43,43572;-73,4606
"2152";1800;5593;43,43572;-73,4606
"2153";1800;4488;43,43572;-73,4606
"2154";1800;6585;43,43572;-73,4606
"2155";1800;4533;43,43572;-73,4606
"2156";1800;4868;43,43572;-73,4606
"2157";1800;4578;43,43572;-73,4606
"2158";1800;4653;43,43572;-73,4606
"2159";1800;5265;43,43572;-73,4606
"2160";1800;4944;43,43572;-73,4606
"2161";1800;6707;43,43572;-73,4606
"2162";1800;5975;43,43572;-73,4606
"2163";1800;4380;43,43572;-73,4606
"2164";1800;4890;43,43572;-73,4606
"2165";1800;4693;43,43572;-73,4606
"2166";1800;4827;43,43572;-73,4606
"2167";1800;4158;43,43572;-73,4606
"2168";1800;4124;43,43572;-73,4606
"2169";1800;5313;43,43572;-73,4606
"2170";1800;4904;43,43572;-73,4606
"2171";1800;4667;43,43572;-73,4606
"2172";1800;4889;43,43572;-73,4606
"2173";1800;4716;43,43572;-73,4606
"2174";1800;4701;43,43572;-73,4606
"2175";1800;4745;43,43572;-73,4606
"2176";1800;4654;43,43572;-73,4606
"2177";1800;4916;43,43572;-73,4606
"2178";1800;4549;43,43572;-73,4606
"2179";1800;6403;43,43572;-73,4606
"2180";1800;5314;43,43572;-73,4606
"2181";1800;4168;43,43572;-73,4606
"2182";1800;4322;43,43572;-73,4606
"2183";1800;4369;43,43572;-73,4606
"2184";1800;4418;43,43572;-73,4606
"2185";1800;4780;43,43572;-73,4606
"2186";1800;4746;43,43572;-73,4606
"2187";1800;5061;43,43572;-73,4606
"2188";1800;4852;43,43572;-73,4606
"2189";1800;6284;43,43572;-73,4606
"2190";1800;5740;43,43572;-73,4606
"2191";1800;4520;43,43572;-73,4606
"2192";1800;4813;43,43572;-73,4606
"2193";1800;2737;43,43572;-73,4606
"2194";1800;2510;43,43572;-73,4606
"2195";1800;4574;43,43572;-73,4606
"2196";1800;4492;43,43572;-73,4606
"2197";1800;5245;43,43572;-73,4606
"2198";1800;4940;43,43572;-73,4606
"2199";1800;6471;43,43572;-73,4606
"2200";1800;5489;43,43572;-73,4606
"2201";1800;4784;43,43572;-73,4606
"2202";1800;4839;43,43572;-73,4606
"2203";1800;4890;43,43572;-73,4606
"2204";1800;4841;43,43572;-73,4606
"2205";1800;5040;43,43572;-73,4606
"2206";1800;4882;43,43572;-73,4606
"2207";1800;5658;43,43572;-73,4606
"2208";1800;5215;43,43572;-73,4606
"2209";1800;6324;43,43572;-73,4606
"2210";1800;5882;43,43572;-73,4606
"2211";1800;5136;43,43572;-73,4606
"2212";1800;5157;43,43572;-73,4606
"2213";1800;4539;43,43572;-73,4606
"2214";1800;4393;43,43572;-73,4606
"2215";1800;4721;43,43572;-73,4606
"2216";1800;4727;43,43572;-73,4606
"2217";1800;5046;43,43572;-73,4606
"2218";1800;4964;43,43572;-73,4606
"2219";1800;5933;43,43572;-73,4606
"2220";1800;5475;43,43572;-73,4606
"2221";1800;4559;43,43572;-73,4606
"2222";1800;4611;43,43572;-73,4606
"2223";1800;4621;43,43572;-73,4606
"2224";1800;4649;43,43572;-73,4606
"2225";1800;4642;43,43572;-73,4606
"2226";1800;4682;43,43572;-73,4606
"2227";1800;4931;43,43572;-73,4606
"2228";1800;4848;43,43572;-73,4606
"2229";1800;5401;43,43572;-73,4606
"2230";1800;5333;43,43572;-73,4606
"2231";1800;4880;43,43572;-73,4606
"2232";1800;4797;43,43572;-73,4606
"2233";1800;4687;43,43572;-73,4606
"2234";1800;4673;43,43572;-73,4606
"2235";1800;4967;43,43572;-73,4606
"2236";1800;4991;43,43572;-73,4606
"2237";1800;5349;43,43572;-73,4606
"2238";1800;5368;43,43572;-73,4606
"2239";1800;6239;43,43572;-73,4606
"2240";1800;6167;43,43572;-73,4606
"2241";1800;4982;43,43572;-73,4606
"2242";1800;4874;43,43572;-73,4606
"2243";1800;4945;43,43572;-73,4606
"2244";1800;4856;43,43572;-73,4606
"2245";1800;4998;43,43572;-73,4606
"2246";1800;4988;43,43572;-73,4606
"2247";1800;5229;43,43572;-73,4606
"2248";1800;5244;43,43572;-73,4606
"2249";1800;6286;43,43572;-73,4606
"2250";1800;5739;43,43572;-73,4606
"2251";1800;4856;43,43572;-73,4606
"2252";1800;4730;43,43572;-73,4606
"2253";1800;4939;43,43572;-73,4606
"2254";1800;4948;43,43572;-73,4606
"2255";1800;5030;43,43572;-73,4606
"2256";1800;4981;43,43572;-73,4606
"2257";1800;5144;43,43572;-73,4606
"2258";1800;5149;43,43572;-73,4606
"2259";1800;6530;43,43572;-73,4606
"2260";1800;6011;43,43572;-73,4606
"2261";1800;4999;43,43572;-73,4606
"2262";1800;5076;43,43572;-73,4606
"2263";1800;5110;43,43572;-73,4606
"2264";1800;5011;43,43572;-73,4606
"2265";1800;5252;43,43572;-73,4606
"2266";1800;5169;43,43572;-73,4606
"2267";1800;5380;43,43572;-73,4606
"2268";1800;5324;43,43572;-73,4606
"2269";1800;6641;43,43572;-73,4606
"2270";1800;6508;43,43572;-73,4606
"2271";1800;5187;43,43572;-73,4606
"2272";1800;5137;43,43572;-73,4606
"2273";1800;5115;43,43572;-73,4606
"2274";1800;4916;43,43572;-73,4606
"2275";1800;5159;43,43572;-73,4606
"2276";1800;5034;43,43572;-73,4606
"2277";1800;5594;43,43572;-73,4606
"2278";1800;5485;43,43572;-73,4606
"2279";1800;6745;43,43572;-73,4606
"2280";1800;6319;43,43572;-73,4606
"2281";1800;5323;43,43572;-73,4606
"2282";1800;5604;43,43572;-73,4606
"2283";1800;5045;43,43572;-73,4606
"2284";1800;5083;43,43572;-73,4606
"2285";1800;5166;43,43572;-73,4606
"2286";1800;5014;43,43572;-73,4606
"2287";1800;5700;43,43572;-73,4606
"2288";1800;5257;43,43572;-73,4606
"2289";1800;7539;43,43572;-73,4606
"2290";1800;6548;43,43572;-73,4606
"2291";1800;5139;43,43572;-73,4606
"2292";1800;5844;43,43572;-73,4606
"2293";1800;5325;43,43572;-73,4606
"2294";1800;5602;43,43572;-73,4606
"2295";1800;4993;43,43572;-73,4606
"2296";1800;5002;43,43572;-73,4606
"2297";1800;5436;43,43572;-73,4606
"2298";1800;5480;43,43572;-73,4606
"2299";1800;6734;43,43572;-73,4606
"2300";1800;6476;43,43572;-73,4606
"2301";1800;5647;43,43572;-73,4606
"2302";1800;5784;43,43572;-73,4606
"2303";1800;5524;43,43572;-73,4606
"2304";1800;5588;43,43572;-73,4606
"2305";1800;5902;43,43572;-73,4606
"2306";1800;6055;43,43572;-73,4606
"2307";1800;5999;43,43572;-73,4606
"2308";1800;5929;43,43572;-73,4606
"2309";1800;6629;43,43572;-73,4606
"2310";1800;6091;43,43572;-73,4606
"2311";1800;5282;43,43572;-73,4606
"2312";1800;5166;43,43572;-73,4606
"2313";1800;5096;43,43572;-73,4606
"2314";1800;5023;43,43572;-73,4606
"2315";1800;5621;43,43572;-73,4606
"2316";1800;5452;43,43572;-73,4606
"2317";1800;5789;43,43572;-73,4606
"2318";1800;5387;43,43572;-73,4606
"2319";1800;7304;43,43572;-73,4606
"2320";1800;6542;43,43572;-73,4606
"2321";1800;5489;43,43572;-73,4606
"2322";1800;5477;43,43572;-73,4606
"2323";1800;5225;43,43572;-73,4606
"2324";1800;5207;43,43572;-73,4606
"2325";1800;5497;43,43572;-73,4606
"2326";1800;5523;43,43572;-73,4606
"2327";1800;6103;43,43572;-73,4606
"2328";1800;5993;43,43572;-73,4606
"2329";1800;7132;43,43572;-73,4606
"2330";1800;6882;43,43572;-73,4606
"2331";1800;5723;43,43572;-73,4606
"2332";1800;5548;43,43572;-73,4606
"2333";1800;5477;43,43572;-73,4606
"2334";1800;5502;43,43572;-73,4606
"2335";1800;5727;43,43572;-73,4606
"2336";1800;5459;43,43572;-73,4606
"2337";1800;5897;43,43572;-73,4606
"2338";1800;5621;43,43572;-73,4606
"2339";1800;6836;43,43572;-73,4606
"2340";1800;6390;43,43572;-73,4606
"2341";1800;5846;43,43572;-73,4606
"2342";1800;5614;43,43572;-73,4606
"2343";1800;6036;43,43572;-73,4606
"2344";1800;5562;43,43572;-73,4606
"2345";1800;7466;43,43572;-73,4606
"2346";1800;6222;43,43572;-73,4606
"2347";1800;5420;43,43572;-73,4606
"2348";1800;4704;43,43572;-73,4606
"2349";1800;6257;43,43572;-73,4606
"2350";1800;7046;43,43572;-73,4606
"2351";1800;6210;43,43572;-73,4606
"2352";1800;5854;43,43572;-73,4606
"2353";1800;5466;43,43572;-73,4606
"2354";1800;5416;43,43572;-73,4606
"2355";1800;5446;43,43572;-73,4606
"2356";1800;5533;43,43572;-73,4606
"2357";1800;6013;43,43572;-73,4606
"2358";1800;5826;43,43572;-73,4606
"2359";1800;7098;43,43572;-73,4606
"2360";1800;6805;43,43572;-73,4606
"2361";1800;5765;43,43572;-73,4606
"2362";1800;5952;43,43572;-73,4606
"2363";1800;5494;43,43572;-73,4606
"2364";1800;5421;43,43572;-73,4606
"2365";1800;5609;43,43572;-73,4606
"2366";1800;5536;43,43572;-73,4606
"2367";1800;6106;43,43572;-73,4606
"2368";1800;5764;43,43572;-73,4606
"2369";1800;7328;43,43572;-73,4606
"2370";1800;6777;43,43572;-73,4606
"2371";1800;5907;43,43572;-73,4606
"2372";1800;5897;43,43572;-73,4606
"2373";1800;5533;43,43572;-73,4606
"2374";1800;5522;43,43572;-73,4606
"2375";1800;5917;43,43572;-73,4606
"2376";1800;5761;43,43572;-73,4606
"2377";1800;6433;43,43572;-73,4606
"2378";1800;6267;43,43572;-73,4606
"2379";1800;7345;43,43572;-73,4606
"2380";1800;7078;43,43572;-73,4606
"2381";1800;5900;43,43572;-73,4606
"2382";1800;5840;43,43572;-73,4606
"2383";1800;5757;43,43572;-73,4606
"2384";1800;5766;43,43572;-73,4606
"2385";1800;5809;43,43572;-73,4606
"2386";1800;5830;43,43572;-73,4606
"2387";1800;6212;43,43572;-73,4606
"2388";1800;6061;43,43572;-73,4606
"2389";1800;7477;43,43572;-73,4606
"2390";1800;6887;43,43572;-73,4606
"2391";1800;5919;43,43572;-73,4606
"2392";1800;6050;43,43572;-73,4606
"2393";1800;5697;43,43572;-73,4606
"2394";1800;5706;43,43572;-73,4606
"2395";1800;5853;43,43572;-73,4606
"2396";1800;5982;43,43572;-73,4606
"2397";1800;6338;43,43572;-73,4606
"2398";1800;6176;43,43572;-73,4606
"2399";1800;7024;43,43572;-73,4606
"2400";1800;6552;43,43572;-73,4606
"2401";1800;6222;43,43572;-73,4606
"2402";1800;6080;43,43572;-73,4606
"2403";1800;5559;43,43572;-73,4606
"2404";1800;5678;43,43572;-73,4606
"2405";1800;6007;43,43572;-73,4606
"2406";1800;6036;43,43572;-73,4606
"2407";1800;6619;43,43572;-73,4606
"2408";1800;6427;43,43572;-73,4606
"2409";1800;7435;43,43572;-73,4606
"2410";1800;6945;43,43572;-73,4606
"2411";1800;6064;43,43572;-73,4606
"2412";1800;6100;43,43572;-73,4606
"2413";1800;5634;43,43572;-73,4606
"2414";1800;5338;43,43572;-73,4606
"2415";1800;5819;43,43572;-73,4606
"2416";1800;5849;43,43572;-73,4606
"2417";1800;6541;43,43572;-73,4606
"2418";1800;6018;43,43572;-73,4606
"2419";1800;7148;43,43572;-73,4606
"2420";1800;6864;43,43572;-73,4606
"2421";1800;5793;43,43572;-73,4606
"2422";1800;5534;43,43572;-73,4606
"2423";1800;5383;43,43572;-73,4606
"2424";1800;5319;43,43572;-73,4606
"2425";1800;5380;43,43572;-73,4606
"2426";1800;5502;43,43572;-73,4606
"2427";1800;6154;43,43572;-73,4606
"2428";1800;5608;43,43572;-73,4606
"2429";1800;7503;43,43572;-73,4606
"2430";1800;6762;43,43572;-73,4606
"2431";1800;5142;43,43572;-73,4606
"2432";1800;6092;43,43572;-73,4606
"2433";1800;5286;43,43572;-73,4606
"2434";1800;5719;43,43572;-73,4606
"2435";1800;5317;43,43572;-73,4606
"2436";1800;5375;43,43572;-73,4606
"2437";1800;5629;43,43572;-73,4606
"2438";1800;5721;43,43572;-73,4606
"2439";1800;6875;43,43572;-73,4606
"2440";1800;6393;43,43572;-73,4606
"2441";1800;5024;43,43572;-73,4606
"2442";1800;5050;43,43572;-73,4606
"2443";1800;4970;43,43572;-73,4606
"2444";1800;4926;43,43572;-73,4606
"2445";1800;5033;43,43572;-73,4606
"2446";1800;5034;43,43572;-73,4606
"2447";1800;5305;43,43572;-73,4606
"2448";1800;5139;43,43572;-73,4606
"2449";1800;6410;43,43572;-73,4606
"2450";1800;5953;43,43572;-73,4606
"2451";1800;5034;43,43572;-73,4606
"2452";1800;5142;43,43572;-73,4606
"2453";1800;5015;43,43572;-73,4606
"2454";1800;4950;43,43572;-73,4606
"2455";1800;5087;43,43572;-73,4606
"2456";1800;5026;43,43572;-73,4606
"2457";1800;5655;43,43572;-73,4606
"2458";1800;5462;43,43572;-73,4606
"2459";1800;7003;43,43572;-73,4606
"2460";1800;6365;43,43572;-73,4606
"2461";1800;5015;43,43572;-73,4606
"2462";1800;5248;43,43572;-73,4606
"2463";1800;4917;43,43572;-73,4606
"2464";1800;4969;43,43572;-73,4606
"2465";1800;5166;43,43572;-73,4606
"2466";1800;5089;43,43572;-73,4606
"2467";1800;5599;43,43572;-73,4606
"2468";1800;5523;43,43572;-73,4606
"2469";1800;6658;43,43572;-73,4606
"2470";1800;5963;43,43572;-73,4606
"2471";1800;5262;43,43572;-73,4606
"2472";1800;5291;43,43572;-73,4606
"2473";1800;5166;43,43572;-73,4606
"2474";1800;5165;43,43572;-73,4606
"2475";1800;5203;43,43572;-73,4606
"2476";1800;5109;43,43572;-73,4606
"2477";1800;5862;43,43572;-73,4606
"2478";1800;5652;43,43572;-73,4606
"2479";1800;7116;43,43572;-73,4606
"2480";1800;6409;43,43572;-73,4606
"2481";1800;4891;43,43572;-73,4606
"2482";1800;5058;43,43572;-73,4606
"2483";1800;5173;43,43572;-73,4606
"2484";1800;5195;43,43572;-73,4606
"2485";1800;5315;43,43572;-73,4606
"2486";1800;5210;43,43572;-73,4606
"2487";1800;5843;43,43572;-73,4606
"2488";1800;5500;43,43572;-73,4606
"2489";1800;7875;43,43572;-73,4606
"2490";1800;6415;43,43572;-73,4606
"2491";1800;5373;43,43572;-73,4606
"2492";1800;6597;43,43572;-73,4606
"2493";1800;5129;43,43572;-73,4606
"2494";1800;5355;43,43572;-73,4606
"2495";1800;5112;43,43572;-73,4606
"2496";1800;5176;43,43572;-73,4606
"2497";1800;5563;43,43572;-73,4606
"2498";1800;4990;43,43572;-73,4606
"2499";1800;6677;43,43572;-73,4606
"2500";1800;6307;43,43572;-73,4606
"2501";1800;5082;43,43572;-73,4606
"2502";1800;5179;43,43572;-73,4606
"2503";1800;4950;43,43572;-73,4606
"2504";1800;4785;43,43572;-73,4606
"2505";1800;4613;43,43572;-73,4606
"2506";1800;5032;43,43572;-73,4606
"2507";1800;5664;43,43572;-73,4606
"2508";1800;4991;43,43572;-73,4606
"2509";1800;6218;43,43572;-73,4606
"2510";1800;5899;43,43572;-73,4606
"2511";1800;4724;43,43572;-73,4606
"2512";1800;4939;43,43572;-73,4606
"2513";1800;4808;43,43572;-73,4606
"2514";1800;4826;43,43572;-73,4606
"2515";1800;4785;43,43572;-73,4606
"2516";1800;4787;43,43572;-73,4606
"2517";1800;4801;43,43572;-73,4606
"2518";1800;4859;43,43572;-73,4606
"2519";1800;5948;43,43572;-73,4606
"2520";1800;5633;43,43572;-73,4606
"2521";1800;4826;43,43572;-73,4606
"2522";1800;4802;43,43572;-73,4606
"2523";1800;4316;43,43572;-73,4606
"2524";1800;4190;43,43572;-73,4606
"2525";1800;4945;43,43572;-73,4606
"2526";1800;4742;43,43572;-73,4606
"2527";1800;5209;43,43572;-73,4606
"2528";1800;4944;43,43572;-73,4606
"2529";1800;6124;43,43572;-73,4606
"2530";1800;5853;43,43572;-73,4606
"2531";1800;4826;43,43572;-73,4606
"2532";1800;4991;43,43572;-73,4606
"2533";1800;4718;43,43572;-73,4606
"2534";1800;4605;43,43572;-73,4606
"2535";1800;4769;43,43572;-73,4606
"2536";1800;4769;43,43572;-73,4606
"2537";1800;5026;43,43572;-73,4606
"2538";1800;4951;43,43572;-73,4606
"2539";1800;5963;43,43572;-73,4606
"2540";1800;5536;43,43572;-73,4606
"2541";1800;4633;43,43572;-73,4606
"2542";1800;4626;43,43572;-73,4606
"2543";1800;4588;43,43572;-73,4606
"2544";1800;4609;43,43572;-73,4606
"2545";1800;4723;43,43572;-73,4606
"2546";1800;4727;43,43572;-73,4606
"2547";1800;4921;43,43572;-73,4606
"2548";1800;4984;43,43572;-73,4606
"2549";1800;5922;43,43572;-73,4606
"2550";1800;5909;43,43572;-73,4606
"2551";1800;5018;43,43572;-73,4606
"2552";1800;5197;43,43572;-73,4606
"2553";1800;5706;43,43572;-73,4606
"2554";1800;6226;43,43572;-73,4606
"2555";1800;5669;43,43572;-73,4606
"2556";1800;5736;43,43572;-73,4606
"2557";1800;4180;43,43572;-73,4606
"2558";1800;4038;43,43572;-73,4606
"2559";1800;5943;43,43572;-73,4606
"2560";1800;5082;43,43572;-73,4606
"2561";1800;4905;43,43572;-73,4606
"2562";1800;4879;43,43572;-73,4606
"2563";1800;4780;43,43572;-73,4606
"2564";1800;4709;43,43572;-73,4606
"2565";1800;4816;43,43572;-73,4606
"2566";1800;4734;43,43572;-73,4606
"2567";1800;4942;43,43572;-73,4606
"2568";1800;4841;43,43572;-73,4606
"2569";1800;5779;43,43572;-73,4606
"2570";1800;5133;43,43572;-73,4606
"2571";1800;3933;43,43572;-73,4606
"2572";1800;3934;43,43572;-73,4606
"2573";1800;4546;43,43572;-73,4606
"2574";1800;4487;43,43572;-73,4606
"2575";1800;4788;43,43572;-73,4606
"2576";1800;4711;43,43572;-73,4606
"2577";1800;5244;43,43572;-73,4606
"2578";1800;5000;43,43572;-73,4606
"2579";1800;6391;43,43572;-73,4606
"2580";1800;5770;43,43572;-73,4606
"2581";1800;4819;43,43572;-73,4606
"2582";1800;5126;43,43572;-73,4606
"2583";1800;4106;43,43572;-73,4606
"2584";1800;4164;43,43572;-73,4606
"2585";1800;5054;43,43572;-73,4606
"2586";1800;5065;43,43572;-73,4606
"2587";1800;5491;43,43572;-73,4606
"2588";1800;5462;43,43572;-73,4606
"2589";1800;6214;43,43572;-73,4606
"2590";1800;5934;43,43572;-73,4606
"2591";1800;5793;43,43572;-73,4606
"2592";1800;5875;43,43572;-73,4606
"2593";1800;4988;43,43572;-73,4606
"2594";1800;4946;43,43572;-73,4606
"2595";1800;3206;43,43572;-73,4606
"2596";1800;3166;43,43572;-73,4606
"2597";1800;6230;43,43572;-73,4606
"2598";1800;5158;43,43572;-73,4606
"2599";1800;7102;43,43572;-73,4606
"2600";1800;5981;43,43572;-73,4606
"2601";1800;5351;43,43572;-73,4606
"2602";1800;5600;43,43572;-73,4606
"2603";1800;4664;43,43572;-73,4606
"2604";1800;4887;43,43572;-73,4606
"2605";2680;2266;43,13719;-75,2182
"2606";2680;5386;43,13719;-75,2182
"2607";2680;4295;43,13719;-75,2182
"2608";2680;7519;43,13719;-75,2182
"2609";2680;4547;43,13719;-75,2182
"2610";2680;7510;43,13719;-75,2182
"2611";2680;4829;43,13719;-75,2182
"2612";2680;8044;43,13719;-75,2182
"2613";2680;4314;43,13719;-75,2182
"2614";2680;7528;43,13719;-75,2182
"2615";2680;4583;43,13719;-75,2182
"2616";2680;7604;43,13719;-75,2182
"2617";2680;4729;43,13719;-75,2182
"2618";2680;7790;43,13719;-75,2182
"2619";2680;4698;43,13719;-75,2182
"2620";2680;7697;43,13719;-75,2182
"2621";2680;4724;43,13719;-75,2182
"2622";2680;7910;43,13719;-75,2182
"2623";2680;4338;43,13719;-75,2182
"2624";2680;7361;43,13719;-75,2182
"2625";2680;4571;43,13719;-75,2182
"2626";2680;7529;43,13719;-75,2182
"2627";2680;4446;43,13719;-75,2182
"2628";2680;7390;43,13719;-75,2182
"2629";2680;4508;43,13719;-75,2182
"2630";2680;7408;43,13719;-75,2182
"2631";2680;4848;43,13719;-75,2182
"2632";2680;8025;43,13719;-75,2182
"2633";2680;3949;43,13719;-75,2182
"2634";2680;7647;43,13719;-75,2182
"2635";2680;4086;43,13719;-75,2182
"2636";2680;6830;43,13719;-75,2182
"2637";2680;4435;43,13719;-75,2182
"2638";2680;7283;43,13719;-75,2182
"2639";2680;4576;43,13719;-75,2182
"2640";2680;7496;43,13719;-75,2182
"2641";2680;4973;43,13719;-75,2182
"2642";2680;8052;43,13719;-75,2182
"2643";2680;3765;43,13719;-75,2182
"2644";2680;6266;43,13719;-75,2182
"2645";2680;4389;43,13719;-75,2182
"2646";2680;7456;43,13719;-75,2182
"2647";2680;4713;43,13719;-75,2182
"2648";2680;7895;43,13719;-75,2182
"2649";2680;4382;43,13719;-75,2182
"2650";2680;7117;43,13719;-75,2182
"2651";2680;4617;43,13719;-75,2182
"2652";2680;7775;43,13719;-75,2182
"2653";2680;4271;43,13719;-75,2182
"2654";2680;7379;43,13719;-75,2182
"2655";2680;4611;43,13719;-75,2182
"2656";2680;7677;43,13719;-75,2182
"2657";2680;4540;43,13719;-75,2182
"2658";2680;7540;43,13719;-75,2182
"2659";2680;4746;43,13719;-75,2182
"2660";2680;7974;43,13719;-75,2182
"2661";2680;3805;43,13719;-75,2182
"2662";2680;6201;43,13719;-75,2182
"2663";2680;3950;43,13719;-75,2182
"2664";2680;6991;43,13719;-75,2182
"2665";2680;4216;43,13719;-75,2182
"2666";2680;7005;43,13719;-75,2182
"2667";2680;4649;43,13719;-75,2182
"2668";2680;8088;43,13719;-75,2182
"2669";2680;4818;43,13719;-75,2182
"2670";2680;8131;43,13719;-75,2182
"2671";2680;5272;43,13719;-75,2182
"2672";2680;8422;43,13719;-75,2182
"2673";2680;4051;43,13719;-75,2182
"2674";2680;8553;43,13719;-75,2182
"2675";2680;4121;43,13719;-75,2182
"2676";2680;7259;43,13719;-75,2182
"2677";2680;4126;43,13719;-75,2182
"2678";2680;7109;43,13719;-75,2182
"2679";2680;4351;43,13719;-75,2182
"2680";2680;7488;43,13719;-75,2182
"2681";2680;4802;43,13719;-75,2182
"2682";2680;8139;43,13719;-75,2182
"2683";2680;4299;43,13719;-75,2182
"2684";2680;7587;43,13719;-75,2182
"2685";2680;4502;43,13719;-75,2182
"2686";2680;7720;43,13719;-75,2182
"2687";2680;4133;43,13719;-75,2182
"2688";2680;6860;43,13719;-75,2182
"2689";2680;4581;43,13719;-75,2182
"2690";2680;7793;43,13719;-75,2182
"2691";2680;5100;43,13719;-75,2182
"2692";2680;8379;43,13719;-75,2182
"2693";2680;4455;43,13719;-75,2182
"2694";2680;7734;43,13719;-75,2182
"2695";2680;4575;43,13719;-75,2182
"2696";2680;7729;43,13719;-75,2182
"2697";2680;4559;43,13719;-75,2182
"2698";2680;7590;43,13719;-75,2182
"2699";2680;4716;43,13719;-75,2182
"2700";2680;7751;43,13719;-75,2182
"2701";2680;4828;43,13719;-75,2182
"2702";2680;8256;43,13719;-75,2182
"2703";2680;3993;43,13719;-75,2182
"2704";2680;6923;43,13719;-75,2182
"2705";2680;4508;43,13719;-75,2182
"2706";2680;7621;43,13719;-75,2182
"2707";2680;4576;43,13719;-75,2182
"2708";2680;7559;43,13719;-75,2182
"2709";2680;4389;43,13719;-75,2182
"2710";2680;7349;43,13719;-75,2182
"2711";2680;4435;43,13719;-75,2182
"2712";2680;8023;43,13719;-75,2182
"2713";2680;4235;43,13719;-75,2182
"2714";2680;7473;43,13719;-75,2182
"2715";2680;3379;43,13719;-75,2182
"2716";2680;5494;43,13719;-75,2182
"2717";2680;4421;43,13719;-75,2182
"2718";2680;7356;43,13719;-75,2182
"2719";2680;4558;43,13719;-75,2182
"2720";2680;7749;43,13719;-75,2182
"2721";2680;4671;43,13719;-75,2182
"2722";2680;8081;43,13719;-75,2182
"2723";2680;4445;43,13719;-75,2182
"2724";2680;7833;43,13719;-75,2182
"2725";2680;4666;43,13719;-75,2182
"2726";2680;7981;43,13719;-75,2182
"2727";2680;4706;43,13719;-75,2182
"2728";2680;7997;43,13719;-75,2182
"2729";2680;4848;43,13719;-75,2182
"2730";2680;8613;43,13719;-75,2182
"2731";2680;4485;43,13719;-75,2182
"2732";2680;8474;43,13719;-75,2182
"2733";2680;4405;43,13719;-75,2182
"2734";2680;7985;43,13719;-75,2182
"2735";2680;4274;43,13719;-75,2182
"2736";2680;7301;43,13719;-75,2182
"2737";2680;4615;43,13719;-75,2182
"2738";2680;7852;43,13719;-75,2182
"2739";2680;4770;43,13719;-75,2182
"2740";2680;8054;43,13719;-75,2182
"2741";2680;4853;43,13719;-75,2182
"2742";2680;8488;43,13719;-75,2182
